Date,Adani Ports & Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corpn. Ltd.,Bharti Airtel Ltd.,Bharti Infratel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Coal India Ltd.,Dr. Reddy'S Laboratories Ltd.,Eicher Motors Ltd.,G A I L (India) Ltd.,Grasim Industries Ltd.,H C L Technologies Ltd.,H D F C Bank Ltd.,Hero Motocorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corpn. Ltd.,I C I C I Bank Ltd.,I T C Ltd.,Indian Oil Corpn. Ltd.,Indusind Bank Ltd.,Infosys Ltd.,J S W Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,N T P C Ltd.,Nestle India Ltd.,Oil & Natural Gas Corpn. Ltd.,Power Grid Corpn. Of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,State Bank Of India,Sun Pharmaceutical Inds. Ltd.,Tata Consultancy Services Ltd.,Tata Motors Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,U P L Ltd.,Ultratech Cement Ltd.,Vedanta Ltd.,Wipro Ltd.,Zee Entertainment Enterprises Ltd.
30-May-19,409.3,1374.6,807.55,2945,3481.65,8226.9,407.65,346.7,271.9,2887.15,561.95,252.95,2652.4,19891.5,179.62,911.45,539.1,1219.78,2715.2,198.55,1784.25,2184.4,426.2,288.65,161.95,1586.9,733.55,276.6,1535.35,1558.6,661.7,6867.7,135.1,11320.5,169.45,191.2,1317.26,21435.7,353.55,412.75,2146.3,175.15,487.95,735,1240.6,670.57,4758.9,164,288,365.25
31-May-19,416.4,1407.3,808.3,2925.9,3467.1,8187.95,409.35,348.8,269,2921.95,558.85,253.5,2678.35,19947.75,180.5,886.1,546.27,1212.67,2680.25,197,1788.5,2182.65,423.7,278.55,165.55,1605.35,737.75,271.7,1522.15,1557.55,647.05,6869.85,133.25,11498.1,171.95,189.3,1317.66,21618.75,352.5,409.85,2196.55,172.6,488.3,760.35,1235.75,665.97,4760.1,160.55,286.4,357.45
03-Jun-19,424.75,1459.25,812.65,3034.6,3511.05,8348.1,417.1,352.75,268.75,2970.2,568.25,260.9,2724.1,19948.15,178.72,895.05,557.6,1228.55,2840.25,199.4,1839.7,2230.45,422.9,278.55,169.7,1662.65,744.65,274.55,1531.25,1559.4,653.4,7022.9,133.1,11686.45,172.15,193.05,1347.43,21877.65,355.45,416.8,2242.3,174.5,497.65,757.6,1266.25,671.4,4762.3,164.2,291.3,359.55
04-Jun-19,425.55,1421.5,822.8,2983.9,3531.15,8312.85,408.35,352.4,274,2963.1,562.65,263.4,2665.35,20043.45,179.12,886.5,542.92,1226.15,2752.7,197.8,1815.6,2223.95,419.1,279.25,165.35,1638,735.3,274.2,1531.35,1569.8,650.75,7051.8,135.05,11552.35,170.6,192.95,1338.96,21200.5,352.4,411.15,2183.1,173.25,497.65,748.3,1248,673.97,4692,165.9,293.75,346.05
06-Jun-19,426.3,1428.55,807.7,2991.65,3452.95,8125.2,397.05,353.8,273.5,2901.35,559.8,269.15,2657.3,20083.8,158.15,869.55,539.6,1211.67,2788.75,194.85,1837.75,2183.45,411.55,275.75,163.55,1522.65,735.6,266.7,1514.25,1515.9,634.1,6988.7,136.55,11603.3,169.4,195.45,1314.89,20618.4,336.9,404.15,2166.1,169.7,484.6,738,1269.45,674.8,4571.2,163.1,291.5,341.05
07-Jun-19,425.2,1418.35,804,2961.4,3509.45,8202.35,403,357.1,279.65,2899.3,549.5,265.55,2580.7,19997.75,156.93,871.45,539.8,1223.83,2762.8,194.8,1830.75,2210.85,416.6,275.25,163.8,1552.2,739.1,262.4,1511.8,1513.85,644.05,6948.25,135.15,11503.85,167.5,191.75,1302.55,20739.25,342.05,399.25,2181.75,169.5,482.1,750.75,1268.95,679.63,4572.85,164.2,295.05,340.2
10-Jun-19,425.75,1422.6,814.15,2989.8,3519.6,8304.45,389.65,363.45,281.95,2994.3,554.55,259.3,2629.25,20131.45,153.62,880.95,545.6,1220.1,2745,198.25,1852.5,2194.05,416.1,279.4,160.65,1551.65,753.5,266.85,1502.6,1532.1,646.95,6969.95,135,11698.4,164.65,194.3,1306.76,20807.65,344.3,402.05,2231.5,166.2,486.05,768.2,1277,677.6,4597.85,165.2,297.1,335.35
11-Jun-19,426.3,1425.5,814.8,2987.15,3551.85,8270.65,387,363.25,283.15,2980.3,559.85,258.75,2605.85,20132,153.03,890.1,553.95,1224.2,2776.15,199.6,1839.8,2189.85,421.35,279.85,162.5,1590.6,754.9,273.35,1507.7,1524.3,636.85,6978.3,135.3,11622.95,169.25,193.65,1316.67,20782.25,347.1,389.95,2252.8,170.75,492.5,762.1,1284.95,689.67,4584.75,169.35,297.7,346.2
12-Jun-19,424.95,1425.45,813.55,2944.5,3505.85,8245.6,381,359.9,273.25,2996.9,561.6,257,2589.7,20105.95,155.05,888.3,554.05,1213.53,2728.05,199.3,1847.1,2181.95,418,279.95,162.55,1569.85,753.8,271.25,1483.5,1509.25,632.2,6852,134.4,11695.5,170.85,191.15,1319.64,20546.05,344,391.4,2260.9,169.05,505.85,747.95,1288.85,680.5,4569.1,170.1,298,342.85
13-Jun-19,424.95,1429.45,820.15,2922.65,3544.5,8292.35,388.8,363.75,271.35,2984.55,564.6,255.6,2588.25,20162.05,154.05,904.6,550.45,1222.35,2705.1,199.65,1845.5,2197.5,419.6,280.6,160.7,1488.85,742.65,274.35,1504,1517.55,641.05,6784.7,134.9,11613.75,168.95,193.85,1314.79,20760.25,346.5,389.75,2254.1,167.4,502.55,744.1,1295.45,670,4570.2,168.45,298.4,352.6
14-Jun-19,426.4,1412.75,801.2,2872.55,3518.4,8235.15,386.5,353.3,275.05,2964.1,555.6,255.15,2565.15,19767.05,154.25,899,543.5,1217.55,2670.3,198.25,1822.95,2185.85,417.75,278.05,159.8,1426.8,740.45,271.25,1473.85,1526.3,637.25,6747.4,132.75,11489,169.3,194.6,1305.18,20463.25,343.8,392.55,2254.5,164.2,501.8,740.25,1281.9,670.67,4501.75,169.55,298.8,336.5
17-Jun-19,422.85,1401.95,777.7,2836.2,3466.5,8121.3,378.15,344,272.15,2899.2,545.15,255.3,2554.15,19727.85,152.97,879.35,537.45,1211,2648.25,193.6,1818.05,2173,414.2,275,155.3,1399.65,740.55,260.2,1460.35,1498.75,625.05,6581.65,132.25,11480.85,164.4,194.05,1270.26,19991.75,337.85,382.9,2249.2,158.75,473.1,736.55,1256.05,663.3,4455.3,164.05,299.15,338.1
18-Jun-19,421.4,1380.05,775.75,2855.6,3509.3,8246.25,385.55,345.15,270.1,2867.25,547.6,260.35,2591.25,19731.85,154.03,879.65,544.8,1208.62,2667.8,189.95,1809.6,2153,422.15,275.1,157.65,1409,750.15,263.55,1461.85,1505.3,625.9,6439,132.4,11457.6,166.15,197.8,1268.97,20538.8,340.05,378.45,2250.85,158.3,472.3,741.55,1257.5,666.47,4511.45,168.1,298,339.35
19-Jun-19,407.7,1381.15,770.7,2822.9,3525.5,8257,379.35,341.1,272.1,2875.7,533.7,257.05,2550.85,19790.7,153.88,882.05,542.05,1214.17,2606.15,190.05,1811.7,2175.4,419.8,277.2,154.4,1381.35,751.9,260.55,1497.8,1505.15,615.15,6424.65,134.65,11611.7,167.35,200.3,1265.36,20438.55,338.85,375.2,2259.9,154.65,494.1,735.6,1275.1,633.53,4485,168.5,294.05,353
20-Jun-19,401.2,1392.05,771.4,2897.3,3582.55,8417.85,385.2,348.55,279.05,2834.05,551.3,260.35,2564.8,19793.15,155.57,900.8,543.67,1213.17,2665.7,194.3,1805.05,2199.25,433.4,277,156.75,1435.6,754.9,269.25,1518.35,1557.1,627.15,6616.75,134.55,11718.05,172,200.95,1284.57,21199.55,345.15,390.5,2277.95,159.25,501,725.55,1306.6,580.17,4576.05,172,286.95,351.7
21-Jun-19,402,1383,771.05,2875.55,3565.85,8392.45,380,343.8,275.35,2826.7,551.55,254.25,2551.55,19719.2,155.8,897.75,538.12,1207.1,2606,197.65,1766.65,2140.8,430.8,274.25,153.85,1448.65,750.2,267.15,1489.8,1539.75,627.45,6417.25,134.55,11600.9,170.95,199.9,1267.49,21154.4,349.4,382.8,2249.85,158.9,497.65,740.45,1292.35,593.4,4595.15,172.4,285.85,345.65
24-Jun-19,406,1376.15,762.85,2816.9,3545.35,8354.65,380.85,345.1,272.8,2780.5,549.9,256.75,2513.4,19098.2,153.35,886.65,538.95,1208.97,2586.25,198.2,1764.45,2148.9,429.45,276.25,152.05,1461.55,745.5,257.8,1470.6,1541,634.85,6459.9,135.6,11712,165.2,199.05,1250.55,21081.3,353.2,383.45,2275.5,159.3,486.25,728.25,1300.05,624.37,4574.8,168.45,283.9,341.35
25-Jun-19,405.65,1363.1,781.65,2843.7,3579.85,8346.15,393.1,348.6,269.8,2807.7,550.05,258.35,2536.05,19116.85,154.85,902.15,539.5,1214.35,2584.65,202.5,1756.45,2172.8,433.65,278.5,154.6,1449.65,748.1,267.05,1483.9,1535,641.65,6522.5,138.45,11705.85,166.2,201.6,1283.68,21589.25,356.55,385.75,2267.8,160.45,498,724.35,1318.15,623.3,4596.05,170.35,285.3,343.2
26-Jun-19,414.95,1359.95,788.6,2868.7,3627.95,8410.5,391.4,345.55,271.2,2732.9,556.55,260.3,2578.95,19151.85,154.62,919.15,539.38,1233.95,2573.6,208.35,1761,2168.1,438.65,277.4,154.95,1434.8,739.2,277.15,1490.6,1551.2,643.5,6480.3,140.05,11802.5,167.55,209.65,1282,21860.1,358.15,399.45,2254.2,161.1,510.6,718.1,1309.05,638.97,4597.4,177.85,286.15,342.9
27-Jun-19,406.5,1361.4,800.45,2865.85,3642.2,8443.9,392.2,348.65,274.8,2725.9,551.95,259.4,2565.6,19479.3,153.32,921.8,531.38,1231.15,2598.4,206.1,1774.4,2195.45,440.95,273.5,156.6,1450.2,730.55,277.35,1481.6,1550.9,657.9,6486.7,140.15,11802.85,170.6,207.7,1262.19,21887.9,362.15,402.8,2252.55,165.85,510.7,701.95,1329.2,629,4599.15,176.85,282.1,343.5
28-Jun-19,410.2,1358.15,808.55,2827.05,3681.1,8524.65,392.45,346.65,267.05,2743.7,553.45,253.8,2550.45,19138.8,155.97,914.1,532.33,1221.88,2581.5,207.05,1787.6,2192.1,437.1,273.85,155.9,1410.5,732,276.6,1477.1,1553.2,655.35,6534.65,141.35,11912.6,167.75,206.9,1241.33,21820.8,361.25,400.95,2227.2,162.55,504.4,706.6,1334.7,624.97,4555.85,174.35,280.5,338.65
01-Jul-19,413.25,1353.85,810.45,2911.95,3699,8521.05,376.2,348.5,265.65,2737.55,555.8,249.25,2654.85,19625.3,156.35,920,524.55,1242.78,2616.5,208.9,1780.2,2245.9,439,274.95,151.65,1433.6,731.3,275.75,1481.2,1556.65,660,6507.85,142.55,11868.75,161,207.05,1256.94,21469.05,361.55,405.35,2239.55,168,506.95,704.65,1323.2,632.13,4526.65,174.05,282,358.35
02-Jul-19,414.05,1345.75,802.6,2883.55,3711.1,8474.85,378.5,353.6,265.9,2769.25,555.35,252.7,2627.65,20137.45,155.68,919.8,530,1247.5,2597.05,209.35,1789.2,2281.25,436.75,273.85,154.7,1416.55,740,276.15,1471.5,1563.85,666.25,6560,142.95,11964.85,165.65,207.35,1266.49,21551.9,364.5,395.55,2252.1,163.75,508.8,711.65,1324,656.15,4544.1,174.65,284.25,356.4
03-Jul-19,414.9,1352,806.2,2897.75,3715.4,8430.45,381.2,353.2,265.65,2794.7,553.25,250.95,2596.7,19650.1,152.62,927.9,525.6,1244.83,2587.5,208.7,1784.7,2277.2,435.95,276.7,156.15,1470.6,731.3,277.4,1475,1578.05,669.25,6533.8,143.25,11819.15,166.3,208.95,1270.51,21486.8,366.15,395.7,2237.65,162.3,510.3,701.1,1328.45,651.8,4561.15,172.7,282.85,360.9
04-Jul-19,414.9,1359.7,808.85,2894.8,3732.5,8537.55,380,362.75,263.1,2841.35,551.55,251.1,2602.4,19825.4,153.9,941.6,520.38,1241.9,2606.15,206.9,1793.6,2280.25,436.2,277.65,156.55,1493.1,733.8,275.05,1497.8,1571.7,672.15,6544.45,143.45,11884.45,167.1,210.2,1271.94,21605.25,367.4,392.1,2242.65,165.2,495.3,700.6,1290.35,698.35,4645.35,171.05,283.85,356.45
05-Jul-19,402.45,1358.7,806.1,2842.55,3719.15,8435.35,370.05,364.8,261,2824.85,550,241.9,2600.95,19645.1,153.2,927.05,508.2,1236.2,2512.3,198.9,1791.4,2278.9,436.35,279.45,152.2,1532.55,718,266.65,1517.2,1558.35,642.05,6360,136.5,11956.9,161.5,205.85,1251.49,21366,370.65,375.25,2163.1,160.2,478.35,681.1,1278.1,665.8,4522.05,163.65,271.85,345.9
08-Jul-19,397.8,1340.25,782.9,2777.8,3413.3,7593.05,360.85,356.4,262.5,2781.15,538.45,232.4,2595.7,19032.9,151.05,888.55,519.52,1204.8,2380.15,197.6,1753.55,2259.95,425.9,277.45,144.05,1476.5,717.6,262.25,1475.3,1490.35,635.85,6038.7,129.6,11801.45,152.4,201.25,1240.29,20815,355.3,366.8,2175.4,154.55,468.05,680.35,1252.45,662.1,4392.35,161.95,266.9,334.65
09-Jul-19,405,1321,786.2,2786.4,3603.1,7855.4,360.1,362.3,260.7,2762.65,548.8,229.6,2598.85,19038.6,147.1,910.95,510.38,1189.58,2444.1,197.9,1740.25,2232.8,428.5,273.1,151.4,1492.1,715.5,262.35,1462.85,1526.6,632.7,5945.45,129.55,11687.05,153.4,204.75,1268.08,21205.75,359.5,386.4,2133.35,155.8,468.45,675.9,1098.95,640.05,4498.7,161.5,265.5,331.75
10-Jul-19,405,1322.95,769.25,2740.4,3429.05,7658.2,349.6,358.55,259.95,2769.55,544.95,233.35,2584.65,18751,144.95,913.45,509.45,1194.38,2400,193.65,1718.6,2227.75,430.9,273.15,148.15,1487.25,717.25,254.9,1475.85,1499.55,621.65,5927.9,129.05,11550.45,151.65,205.3,1266.84,21199.55,354.2,392.2,2108.2,151.65,454.8,674.85,1101.2,634.85,4480.7,160,266.95,332.75
11-Jul-19,412.9,1332.45,766.4,2711.7,3451.05,7645.7,350.55,360.75,264.9,2765.15,552.4,234.9,2653.05,19034.15,147.45,919.25,510.4,1203.58,2507.8,198.45,1730.9,2261.9,426.55,275.65,147.9,1541.25,721.5,267.3,1484.95,1495.2,634.15,6031.2,128.95,11506.8,153.1,208.6,1269.52,21436.75,363.2,398.15,2102.55,156.8,462,665.7,1097,631.25,4539.1,163.65,267.75,354.8
12-Jul-19,415.3,1361.95,755.8,2722.55,3377.5,7725.7,345.75,356.1,262.95,2780.6,556.8,231.25,2628.6,18955.3,146.65,916.05,511.95,1196.95,2569.8,198.85,1713.2,2257.8,427.05,275.05,146.85,1509.5,726.75,267.9,1483.65,1466.85,631.9,5971.45,127.8,11672.15,149.7,206.7,1268.48,21354.85,363.6,407.7,2107.6,159.3,472.9,665.8,1101.2,630.05,4565.85,167.65,258.95,350.7
15-Jul-19,409.1,1353.15,749.75,2714,3412.1,7714.45,347.4,350.6,262.25,2773.6,550.55,230.4,2627.6,18833.85,145.5,922.3,513.75,1197.38,2545.55,200.15,1716.95,2265.35,422.3,270.95,145.4,1475.1,779.35,270.95,1508.1,1440.6,631.85,6079.7,127.95,11484.45,150.7,204.95,1264.12,21464.8,360.05,422.95,2145.7,160.95,468.3,677.9,1089.4,647.4,4597,166.75,259.9,345.6
16-Jul-19,417.75,1372.3,761.05,2732.45,3448.7,7881.7,354.45,350.75,263.7,2747.15,553.55,232.8,2676.5,19041.25,147.35,930.5,509.82,1195.6,2544.35,199.1,1741.3,2277.55,424.6,271.95,147.05,1473.2,784.85,273.9,1501.45,1461.2,622.9,6158.05,130.95,11708.65,152.25,208.9,1280.86,21562,364.35,433.3,2106,170,476.7,675.95,1114.75,641.9,4600.9,166.9,260,346.25
17-Jul-19,417.05,1395.9,752.6,2696.9,3463.3,7854.55,352.8,346.25,264,2797.8,557.55,230,2666.3,18433.7,143.4,926.7,520.38,1198.72,2522.95,203.45,1760.7,2286.7,424.7,272.9,146.85,1501.25,794.15,271.9,1534.6,1455.45,617.95,6075.7,129.1,11695.4,149.9,208,1269.81,21509.2,372.4,430.05,2117.25,167.9,475.7,690.8,1109.9,659.75,4608.95,168.65,259.6,353.25
18-Jul-19,412.4,1384.95,740.4,2630.8,3467.65,7847.65,349.25,342.5,263.15,2820.85,547,220.3,2655.55,18406,141.95,907.7,509.27,1205.95,2479.45,200.55,1739.15,2345.15,418.65,273,147.6,1471.45,792.7,266.1,1538.25,1435.2,597.4,5882.35,127.05,11596.75,143.4,205.35,1250,21421,363.65,426.2,2065.95,160.75,466.6,687.2,1080,654.75,4601.75,163.05,269.1,360.1
19-Jul-19,405.5,1369.1,729.25,2558.25,3323.1,7566.35,351,339.95,259.5,2749.15,536.7,221.9,2613.15,17664,137.6,879.95,507.8,1187.83,2387.4,196,1720.4,2303.55,410.3,268.3,146.5,1422.15,785.4,259.05,1498.9,1411.55,571.3,5769.1,129.9,11547.05,143.9,205.7,1237.27,21145.8,356,421.35,2076.95,154.85,458.05,675.05,1091.05,643.45,4522.95,161.25,264.7,352.95
22-Jul-19,407.2,1404.2,727.45,2562.9,3246.6,7162.45,353.5,342.55,264.05,2734.5,530.95,221.4,2632.5,17072,138,892.15,509.48,1148.62,2403.7,202.4,1680.7,2186.9,411.5,264.4,147.95,1418.4,784.4,264.4,1454.3,1403.7,564.9,5912.5,130.85,11304.7,146.65,204.1,1268.48,20939.95,350.85,430.25,2109.9,156.75,465.55,671.95,1085.55,638.85,4584.1,167.25,264.8,364.05
23-Jul-19,399.75,1429.35,728,2523.85,3276.9,7170.35,359.05,343.6,261.8,2730.2,528.9,218.05,2599.35,17098.45,138.6,883.5,505.48,1131.75,2469.3,203.1,1693.35,2138.5,411.95,270.65,147.35,1416.75,790.05,263.3,1494,1409.5,559.1,5873.75,133.05,11470.75,144.6,210.45,1261.59,20758.7,342.2,430.25,2112.45,156.2,459.85,671.2,1099.15,645.15,4539.45,168.1,264.5,360.8
24-Jul-19,380.8,1483.4,712.3,2522.6,3173.55,7065.3,349.1,338.9,264.15,2641.45,518.75,216.85,2599.05,16381.05,136.65,878.45,510.65,1140.45,2403.4,197.25,1728.65,2184.25,408.5,270.85,147.95,1362,786.3,255.25,1497.2,1387.35,550,5768,131.85,11479.9,143.6,209.8,1247.28,20675.55,339.6,425.55,2096.8,151.25,446,660.45,1087.4,617.05,4442.85,165.05,264.2,379.6
25-Jul-19,380.35,1495.85,723.15,2547,3046.5,6782.3,340.3,339,261.9,2671.55,536.65,209.05,2654.1,16436.85,134.75,868.65,505.65,1143.03,2386.5,196.75,1736.65,2195.35,409,267.85,146.65,1391.65,794.5,248.65,1485.05,1372.4,547.55,5756.75,129.75,11495,143.85,213.15,1219.94,21189.55,341.3,437.15,2127.9,144.3,440.35,652.5,1090.45,604.35,4460.1,171.45,262.25,391.95
26-Jul-19,381.65,1526.45,729.85,2618.65,3264.6,7233,343.8,334.9,270.2,2668.45,532.1,210.65,2704.95,17186.55,132.95,874.95,500.73,1138.65,2467.3,198,1730.65,2165.75,415.75,270.4,141.8,1415.5,787,249.7,1511.85,1392.15,564.45,5805.65,128.8,11623.25,141.9,211.55,1202.4,21431.3,342.6,439.95,2109.05,147.15,445.5,643.5,1106.4,601.55,4500.55,164.1,263.6,403.9
29-Jul-19,373.85,1513.25,720.25,2487.65,3252.65,7120.85,342.2,334.55,256.5,2672.3,522.25,205.4,2653.95,16388.1,131.4,795.65,507.73,1122.15,2404.55,193.25,1713.3,2149,429.35,267.75,138.25,1432.3,791.45,241.4,1502.5,1371.5,553.15,5561.25,127.3,11620.25,140.35,207.9,1199.58,21095.45,343.8,431.05,2130,137.55,433.45,646.3,1078.9,584.55,4368.95,155.65,262.4,387.15
30-Jul-19,373.45,1508.75,707.6,2463.85,3249.95,7078.05,335.5,345.75,249.55,2617.05,520,199.55,2560,16163.55,129.15,762.55,511.8,1126.12,2258.8,190.1,1719.9,2127.25,425.35,268.9,133.5,1337.3,792.7,230.25,1498.7,1376.35,548.75,5507.15,127.2,11536.55,138.75,208.25,1169.81,20768.7,327.55,410.35,2179.15,133.45,415.05,640.25,1079.2,573.7,4317.55,150.6,262.3,381.1
31-Jul-19,377.55,1521.1,674.1,2516.5,3252.05,7097.85,345.5,337.6,245.75,2605,521.1,204.45,2574.6,16348.05,128.85,788.35,517.27,1125.83,2356.1,190.55,1726.65,2121.8,424.6,270.2,139.3,1412.85,793.65,237.45,1519.55,1387.3,550,5469.7,126.55,11675.9,138.85,210.8,1155.3,20164.25,332.2,426.75,2205.7,135.6,432.05,636.25,1056.35,595.25,4346.9,154.1,265.3,361.6
01-Aug-19,371.1,1504.7,669.3,2537.65,3222.1,7082,343.65,323.9,250.95,2600.9,512.45,202.45,2533.75,16562.8,128.6,774.55,510.77,1110.9,2368.55,182.75,1731.3,2086.8,417.05,267.55,136.95,1398.65,768.85,225.25,1495.8,1358.05,548.55,5572.6,126.85,11547,136.9,214,1169.17,20001.75,317.15,425.1,2180.05,129.55,420,625.65,1057.3,576.8,4231.7,145.45,270.4,346.85
02-Aug-19,375.45,1545.2,673.85,2600.55,3237.9,7063.7,342.45,343.55,251.4,2594.4,516.1,197.2,2529.2,16905,127.65,778,505.25,1107.17,2401.95,180.4,1737.45,2124.8,410.6,264.5,135.25,1382.9,775.6,225.15,1507.6,1370.25,556.45,5689.35,123.1,11411.5,134.35,210.55,1173.23,20001.2,308.45,420.65,2205.3,130.7,409.1,636.15,1064.7,573.5,4299.05,143,263.65,341.5
05-Aug-19,367.85,1525.4,662.45,2619.75,3160.05,6986.95,339,357.7,245.35,2578.35,518.9,200.6,2514.7,16504,122.95,749.45,505.55,1089.62,2399.25,175.75,1741.2,2152.35,402.65,259.8,132.25,1388.2,776.7,217.7,1460.1,1345.8,545.45,5670.35,121,11712.8,131.3,201.15,1132.61,19964.7,300.25,417.15,2248.6,123.75,399.25,648.05,1036.8,540.95,4246.2,140.7,262,330.95
06-Aug-19,376.95,1565.85,679,2609.8,3272.25,7096.35,345.3,368.45,246.1,2550.55,500.15,205.1,2556.2,17010.75,123.35,761.5,512.1,1094.55,2468.55,180.7,1744.1,2189.9,410.25,258.9,132.4,1417.1,774.45,217.55,1485.3,1377.5,549.45,5833.3,123.35,11837.55,131.45,198.1,1117.7,20206.45,301.4,418.2,2214.9,122.5,401.6,670.6,1046.7,549.35,4357,140.8,258.9,312.45
07-Aug-19,372.25,1559.2,659.95,2605.1,3265.8,7152.45,331.1,366.1,245.55,2540.55,518.3,206.1,2556.8,16456.65,121.7,737.95,511.32,1092,2505.25,176.4,1777.25,2175.2,408.4,253.65,129,1426.35,776.1,212.25,1476.3,1360.05,518.3,5775,123.05,11777.45,130.5,198.85,1098.98,20180.85,289.9,421.05,2213.45,117.4,381.9,674.45,1028.45,532.8,4341.65,136.65,262.55,327.9
08-Aug-19,373.95,1565.9,660.1,2703.75,3334.7,7290.45,343.5,372.15,250.25,2577.6,503.05,211.85,2571.95,16811.65,121.95,737.45,544.12,1116.58,2587.9,181.05,1803.1,2182.3,414.4,257.75,130.85,1414.05,788.75,221.7,1502.75,1360.65,539.55,5902.25,124.65,11840.25,130.85,202.7,1141.53,20109.95,294.35,426.45,2258.1,124.05,367.4,680.2,1041.1,532.85,4233.15,138.7,265.75,331.45
09-Aug-19,376.6,1575.5,660.8,2707.6,3419.7,7504,346.45,371.15,252.05,2588.15,484.5,207.6,2573.45,17587.25,123.85,746.5,543.15,1141,2622.25,176.2,1841.35,2211.65,420.15,254.2,130.5,1413.4,789.85,220.6,1532.1,1364.6,545.55,6099.9,123.9,11993.3,130.95,202,1151.19,20270,291.35,422,2246.25,122.05,362.35,663.35,1067,533.45,4281.35,141.5,263.5,328.1
13-Aug-19,360.55,1573.35,649.45,2670.55,3221.85,7089.15,343.1,351.65,246.65,2511.9,475.75,203.75,2556.35,16645,126,709.65,536.25,1110.17,2566.8,176.25,1824.75,2100.1,410.25,246.3,125.9,1373.45,764.75,220.15,1511.4,1313.25,512.4,5815.45,117.15,11893.45,127.75,202,1262.78,19698.75,283.35,439.25,2199.45,121.95,348.7,639.15,1063.85,503.1,4181.15,139.75,258.5,327.3
14-Aug-19,358.85,1569.7,663.2,2713.9,3289.95,7415.2,354.45,361.2,248.85,2478.9,478.3,200.5,2511.95,16574.65,126.75,734.5,538.08,1114.72,2634.15,180.6,1839.05,2117.7,417.3,248.75,126.45,1400.85,774.8,227.75,1491.8,1333.7,523.55,5816,117.6,12036.55,126.85,205.15,1276.15,19676.7,289.75,417.15,2204.4,120.9,364.65,659.1,1084,527.2,4225.9,146.55,251.05,341.6
16-Aug-19,357.35,1597.45,675.65,2750.95,3337.2,7439.4,351.2,361.55,249.2,2499.45,476.1,201.95,2492.55,16600.45,129.65,752.25,531.38,1113.85,2669,179.8,1828.65,2100,418.95,253,126.25,1439.1,774.55,227.15,1498.95,1335.25,527.85,5975.05,117.8,12004.4,127.9,211.15,1266,19475.85,290.9,414.7,2165.1,121.35,363.05,659,1075.8,549.05,4208,144.4,249.2,346.6
19-Aug-19,357.4,1586.45,685,2725.5,3328.05,7376.65,347,361,255.3,2478.4,475.85,198.95,2509.1,16337.7,127.3,732.35,532.02,1103.42,2631.5,181.15,1820.9,2114.05,423.4,251.55,125.8,1442.5,777.65,226.2,1496.35,1352.2,520.55,5982.55,118.9,12066.6,126.3,207.05,1280.46,19409.65,286.85,426,2163,120.8,359.55,670.35,1088.95,542.05,4158.15,144.3,252.1,348.05
20-Aug-19,354.95,1595.15,672.35,2742.95,3294.1,7236.15,342.25,358.05,255.55,2393.5,478.7,195.3,2554.6,15895.75,127.35,729.25,542,1110.3,2669.25,179.4,1843.4,2090.1,416.9,246.5,124.2,1404.85,792.75,224.85,1505.1,1342.5,527.8,6190.95,117.95,11969.8,125.05,206.05,1263.97,19008.5,283.7,420.9,2186.75,123.85,358.25,668.9,1092.35,539.9,4033.05,142.4,253.3,350.85
21-Aug-19,350.7,1589.15,664.7,2764.8,3261.45,7145.85,327.8,354.9,248.25,2384.5,468.05,188.8,2503,16000.5,122.5,698.8,535.08,1112.92,2714.25,177.05,1850,2066.9,412.05,241.45,121.05,1367.2,799.45,219,1505.75,1310.65,520.9,6228.9,117.9,12594.1,121.2,204.9,1259.02,18701.95,277.4,417,2186.2,112.4,343,672.8,1065.3,535.9,3921.4,139.95,252.4,344.2
22-Aug-19,345.05,1570.2,661.15,2744.25,3114.1,6767.35,313,352.75,246.55,2440.75,464,180.85,2545.4,15523.35,120.65,688.55,539.45,1087.05,2626.25,176.55,1872.1,2014.1,399.1,240.05,117.8,1335.65,795.7,217,1478.25,1294.25,511.8,6208.55,114.75,12470,116.95,202.75,1235.04,18439.05,268.55,414.55,2216,107.7,333.7,682.75,1061.75,518.05,3838.15,129.05,252.05,328.95
23-Aug-19,349.35,1580.4,663.9,2749.15,3174.35,6884.6,329.35,356.4,246.95,2466.65,465.9,188,2541.25,15383.45,124.4,719.45,543.5,1081.35,2640.2,180.25,1860,2043.75,395.4,236.1,122.8,1310.5,802.2,220.65,1470.2,1286.5,533.25,6254.35,118.5,12438.65,122.25,201.5,1263.87,18409.35,271.1,427.8,2247.7,111.05,345.25,683.85,1073.5,547.25,3861.8,137.4,251.4,351.15
